Cod_IBGE,Número Licitação,Código UG,Nome UG,Código Modalidade Compra,Modalidade Compra,Número Processo,Objeto,Situação Licitação,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,UF,Município,Data Resultado Compra,Data Abertura,Valor Licitação
1400100.0,22023,250035,SUPERINTENDENCIA ESTADUAL DO MS/RR,6,Dispensa de Licitação,25012000000000000,"Objeto: Prestação de serviços especializados de elaboração de estudo e projetos executivos de instalações elétricas, contendo planilhas orçamentárias, especificações técnicas, memorial descritivo, cronogramas, peças gráficas detalhadas e demais elementos técnicos, do prédio onde está localizada a SEDE do Ministério da Saúde e a Fundação Nacional de Saúde em Roraima, compreendendo as adequações incluindo reformas, de acordo com as normas",Encerrado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,RR,BOA VISTA,2024-01-15,,70247.5
5208707.0,22023,343014,"SUPERINTENDENCIA DO IPHAN EM GOIAS, IPHAN-GO",3,Concorrência,1516000000000000,"Objeto: Prestação do serviço técnicos profissionais para Elaboração de Projetos Executivos de Restauração e Orçamento de imóveis Art. 19 e da Casa de Padre Braz, nos municípios de Pilar de Goiás e Pirenópolis, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos",Evento de Resultado de Julgame,42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artíst,GO,GOIANIA,2024-01-18,,339900.0
2408102.0,22023,343039,SUPERINTENDENCIA DO IPHAN NO RIO G. NORTE/RN,5,Pregão,1421000000000000,"Objeto: Pregão Eletrônico - Contratação de serviços de manutenção e atualização do sistema de tração da plataforma elevatória vertical de acessibilidade, para pessoas com deficiência ou com mobilidade reduzida, na sede da Superintendência do Iphan no Rio Grande do Norte (RN), pelo período de 24 (vinte e quatro) meses, conforme condições estabelecidas no edital e anexos.",Publicado,42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artíst,RN,NATAL,2024-01-02,2023-12-22,0.0
2304400.0,22023,373045,SUPERINTENDENCIA REGIONAL DO CEARA - SR(CE),5,Pregão,54000100000000000,"Objeto: Pregão Eletrônico - Contratação de empresa para prestação de serviços comuns, terceirizados, continuados de Recepção(SIASG/CATSER 8729), na forma de execução indireta, com mão de obra em regime de dedicação exclusiva, com fornecimento de uniformes e EPI's, para atender as demandas da Superintendência Regional do INCRA, no Ceará, conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos.",Publicado,49000,Ministério do Desenvolvimento Agrário e Agr,22201,Instituto Nacional de Colonização e Reforma,CE,FORTALEZA,2024-01-09,2023-12-07,885664.2
5300108.0,22023,443001,AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO,3,Concorrência,2501000000000000,Objeto: Contratação de empresa especializada na prestação de serviços de consultoria para desenvolver estudos para subsidiar a implementação da cobrança pelo uso de recursos hídricos na Bacia Hidrográfica do Rio Paranapanema.,Evento de Resultado de Julgame,53000,Ministério da Integração e do Desenvolvime,44205,Agência Nacional de Águas,DF,BRASILIA,2024-01-22,,687383.42
1501402.0,22023,533013,SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA,5,Pregão,59004.203/2023-11,"Objeto: Pregão Eletrônico - Contratação de serviços continuados de vigilância armada, nas dependências da SUDAM, a serem executados com regime de dedicação exclusiva de mão de obra, conforme condições e exigências estabelecidas no instrumento convocatório.",Evento de Suspensão Publicado,53000,Ministério da Integração e do Desenvolvime,53202,Superintendência do Desenvolvimento da Amaz,PA,BELEM,2024-01-24,2023-09-18,1045939.92
2611606.0,22023,533014,SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE,5,Pregão,5933600245120230,"Objeto: Pregão Eletrônico - Serviços terceirizados de apoio em secretariado e apoio técnico, com execução realizada mediante alocação de mão de obra exclusiva para serviços técnicos auxiliares, instrumentais e acessórios.",Publicado,53000,Ministério da Integração e do Desenvolvime,53203,Superintendência do Desenvolvimento do Norde,PE,RECIFE,2024-01-29,2023-11-27,3195735.27
3304557.0,32021,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,2021-03-01 00:00:00,Objeto: Rodízio articulado para carga entre 1400 a 2800 Kg,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2021-03-10,21600.0
3304557.0,32022,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-03/2022,Objeto: Material para limpeza das piscinas da LESPAM,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-19,2022-03-09,4099.48
2111300.0,32023,114608,SUPERINTENDENCIA ESTADUAL DO IBGE NO MARANHAO,5,Pregão,3621000000000000,Objeto: Pregão Eletrônico - O objeto da presente licitação é a prestação do serviço de recepção/portaria a serem prestados na sede da Superintendência Estadual do IBGE no Maranhão e na Agência do IBGE em São Luís.,Publicado,47000,Ministério do Planejamento e Orçamento,25205,Fundação Instituto Brasileiro de Geografia ,MA,SAO LUIS,2024-01-15,2024-01-04,150000.0
5300108.0,32023,114629,SUPERINTENDENCIA DO IBGE NO DISTRITO FEDERAL,5,Pregão,0021064.349/22-13,"Objeto: Pregão Eletrônico - O objeto da presente licitação é a prestação do Serviço de Comunicação Multimídia  SCM (banda larga), a serem providos através de meio físico terrestre, utilizando cabo com condutor metálico ou fibra ótica, para atendimento às necessidades de comunicação de voz e dados das Unidades do IBGE, localizados no estado do(e) Distrito Federal conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",Publicado,47000,Ministério do Planejamento e Orçamento,25205,Fundação Instituto Brasileiro de Geografia ,DF,BRASILIA,2024-01-22,2024-01-12,7800.0
2304400.0,32023,135048,EMBRAPA/CNPAT,7,Inexigibilidade de Licitação,21153000000000000,Objeto: Serviço de manutenção corretiva em termogravimétrica STA 6000.,Encerrado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,CE,FORTALEZA,2024-01-03,,16500.52
2507507.0,32023,135476,CONAB SEDE SUREG PARAIBA,5,Pregão,21221000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços, de forma contínua, dos serviços de Vigilância Armada e Ostensiva, nas áreas interna e externa, de segurança física do corpo funcional, dos materiais, equipamentos, e das instalações dos imóveis e veículos de propriedade da Sede e Unidades Armazenadoras da SUREG/PB, conforme especificações, quantidades, exigências e condições, estabelecidas no Termo de Referência.",Publicado,49000,Ministério do Desenvolvimento Agrário e Agr,22211,Companhia Nacional de Abastecimento,PB,JOAO PESSOA,2024-01-26,2023-11-21,1118294.28
4314407.0,32023,151895,INST.FED.SUL-RIO-GRANDENSE/VISCONDE DA GRACA,9999,Pregão - Registro de Preço,23341000000000000,"Objeto: Pregão Eletrônico - Contratação de serviços não continuados de instalação de diferentes tipos de cerca e acessórios, incluindo todos os materiais, ferramentas e serviços necessários nas dependências do Câmpus Pelotas - Visconde da Graça (CaVG).",Publicado,26000,Ministério da Educação,26436,Instituto Federal Sul-rio-grandense,RS,PELOTAS,2024-01-02,2024-01-02,0.0
3101607.0,32023,153028,UNIVERSIDADE FEDERAL DE ALFENAS,9999,Pregão - Registro de Preço,23087000000000000,"Objeto: Pregão Eletrônico - Aquisição de material de consumo hospitalar, ambulatorial e biológico.",Publicado,26000,Ministério da Educação,26260,Universidade Federal de Alfenas,MG,ALFENAS,2024-01-08,2023-11-28,0.0
2304400.0,32023,153045,UNIVERSIDADE FEDERAL DO CEARA,3,Concorrência,025237/2023-29,Objeto: Contratação da obra da 2ª Etapa de Construção do Teatro do Campus de Itapajé/UFC,Evento de Resultado de Julgame,26000,Ministério da Educação,26233,Universidade Federal do Ceará,CE,FORTALEZA,2024-01-16,,3390768.36
3106200.0,32023,153289,FACULDADE DE MEDICINA/UFMG,9999,Pregão - Registro de Preço,23072200000000000,"Objeto: Pregão Eletrônico - Aquisição de acessórios e suprimentos para soluções de TIC, destinados à atender as demandas da Faculdade de Enfermagem, Faculdade de Medicina da UFMG e demais unidades gestoras da UFMG.",Evento de Retificação Public,26000,Ministério da Educação,26238,Universidade Federal de Minas Gerais,MG,BELO HORIZONTE,2024-01-02,2023-11-28,0.0
4301602.0,32023,154359,FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA,3,Concorrência,23100000000000000,"Objeto: A presente licitação tem como objeto a contratação de empresa especializada para execução, sob o regime empreitada a preços unitários, dos serviços necessários para execução da obra de reforma do Prédio da Casa do Estudante e execução da Rede de Esgoto sanitário para atendimento da edificação, bem como realização de pequenas adequações na rede de hidrantes do Prédio Acadêmico III, situado no Campus II da Unipampa São Borja/RS, conforme projeto básico -Anexo 15 do Edital",Publicado,26000,Ministério da Educação,26266,Fundação Universidade Federal do Pampa,RS,BAGE,2024-01-19,,425103.66
2411205.0,32023,155014,HOSPITAL UNIVERSITARIO ANA BEZERRA,5,Pregão,23527000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviços de manutenção preventiva e corretiva em máquinas de lavanderia hospitalar, com o fornecimento de peças e materiais necessários para execução dos serviços, tipo menor preço, para atender as necessidades do Hospital Universitário Ana Bezerra (HUAB) pelo período de 12 meses, conforme condições, quantidades e exigências estabelecidas.",Evento de Suspensão Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,RN,SANTA CRUZ,2024-01-24,2024-12-04,52200.0
3304557.0,32023,155636,COLEGIO PEDRO II - CAMPUS ENGENHO NOVO II,9999,Pregão - Registro de Preço,23782000000000000,"Objeto: Pregão Eletrônico - Contratação, sob demanda, de serviços de buffet, nas dependências do Colégio Pedro II, no Estado do Rio de Janeiro.",Publicado,26000,Ministério da Educação,26201,Colégio Pedro II,RJ,RIO DE JANEIRO,2024-01-29,2024-01-18,79680.0
2413508.0,32023,155821,INST.FED.BAIANO / CAMPUS SERRINHA,5,Pregão,23790300000000000,"Objeto: Pregão Eletrônico - Contratação de Empresa Terceirizada de Apoio Administrativo do Instituto Federal de Educação, Ciência e Tecnologia  Campus Serrinha",Evento de Alteração Publicad,26000,Ministério da Educação,26404,Instituto Federal Baiano,BA,SERRINHA,2024-01-22,2024-01-02,989652.98
5103403.0,32023,158144,"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO",3,Concorrência,23750000000000000,"Objeto: Contratação de empresa especializada em obras de engenharia para EDIFICAÇÃO DE MURO E GUARITA NO CÂMPUS AVANÇADO DIAMANTINO, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.",Publicado,26000,Ministério da Educação,26414,Instituto Federal do Mato Grosso,MT,CUIABA,2024-01-26,,1035000.0
2504009.0,32023,158195,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,2,Tomada de Preços,23096000000000000,Objeto: Contratação de empresa especializada no ramo da construção civil para Reforma do Laboratório de Anatomia do Centro de Ciências Biológicas e da Saúde - Campus CCBS - Campina Grande-PB.,Evento de Resultado de Julgame,26000,Ministério da Educação,26252,Universidade Federal de Campina Grande,PB,CAMPINA GRANDE,2024-01-05,,583702.13
3304557.0,32023,158220,HOSPITAL ESCOLA SAO FRANCISCO DE ASSIS,9999,Pregão - Registro de Preço,23079200000000000,"Objeto: Pregão Eletrônico - Aquisição de Gêneros Alimentícios e Material de Copa e Cozinha, tal como Coador Descartável, Copo Descartável, Guardanapo de Papel, Talher Descartável e Toalha de Papel, conforme condições, quantidades, exigências e estimativas estabelecidas no Edital e seus anexos.",Publicado,26000,Ministério da Educação,26245,Universidade Federal do Rio de Janeiro,RJ,RIO DE JANEIRO,2024-01-23,2023-12-08,38443.0
3303203.0,32023,158483,CAMPUS NILOPOLIS,9999,Pregão - Registro de Preço,23272000000000000,Objeto: Pregão Eletrônico - Compra de Reagentes não controlados para o uso dos Campi do IFRJ,Publicado,26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,RJ,NILOPOLIS,2024-01-18,2023-12-11,1780.0
3304557.0,32023,158486,CAMPUS REALENGO,9999,Pregão - Registro de Preço,23273000000000000,"Objeto: Pregão Eletrônico - Aquisição e instalação/montagem de mesas e cadeiras em madeira plástica para área externa do Instituto Federal de Educação, Ciência e Tecnologia do Estado do Rio de Janeiro - Campus Realengo e da Reitoria",Evento de Resultado de Julgame,26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,RJ,RIO DE JANEIRO,2024-01-29,2024-01-23,0.0
5300108.0,32023,160076,DEPARTAMENTO DE CIENCIA E TECNOLOGIA,9999,Pregão - Registro de Preço,64443000000000000,Objeto: Pregão Eletrônico - Registro de preços para eventual aquisição de estações de trabalho (desktops e monitores) em proveito do Departamento de Ciência e Tecnologia e UG participantes do GCALC do QGEx,Evento de Resultado de Julgame,52000,Ministério da Defesa,52121,Comando do Exército,DF,BRASILIA,2024-01-29,2023-11-16,156198.85
4106902.0,32023,160077,COLEGIO MILITAR DE CURITIBA,9999,Pregão - Registro de Preço,64252000000000000,"Objeto: Pregão Eletrônico - Aquisição de Material de Gráfico, CCALC, conforme condições, quantidades e exigências estabelecidas neste instrumento",Publicado,52000,Ministério da Defesa,52121,Comando do Exército,PR,CURITIBA,2024-01-15,2023-12-12,95625.0
5006903.0,32023,160153,2 COMPANHIA DE FRONTEIRA,9999,Pregão - Registro de Preço,64421000000000000,Objeto: Pregão Eletrônico - Aquisição de materiais de expediente e limpeza destinados para a vida vegetativa da 2ª Companhia de Fronteira  2ª Cia Fron,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,MS,PORTO MURTINHO,2024-01-23,2023-12-07,0.0
3304557.0,32023,160324,INSTITUTO DE BIOLOGIA DO EXERCITO,9999,Pregão - Registro de Preço,64611000000000000,Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviço de lavanderia comum e hospitalar para o Instituto de Biologia do Exército e Órgãos participantes.,Evento de Alteração Publicad,52000,Ministério da Defesa,52121,Comando do Exército,RJ,RIO DE JANEIRO,2024-01-03,2023-08-17,91914.2
3106200.0,32023,160523,CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH,9999,Pregão - Registro de Preço,64213000000000000,Objeto: Pregão Eletrônico - Aquisição de materiais gráficos e personalizados,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,MG,BELO HORIZONTE,2024-01-08,2023-10-04,4745.0
5103403.0,32023,194028,COORDENACAO REGIONAL DE CUIABA/MT,9999,Pregão - Registro de Preço,8755000000000000,"Objeto: Pregão Eletrônico - Registro de preços com vistas à aquisição de veículos diversos (pick-ups, utilitários, passeio, caminhões, micro-ônibus, vans, motos e quadriciclo), destinados à implementação das atividades/programas desenvolvidos no âmbito da Funai, sendo exclusivo para atender as 39 (trinta e nove) Coordenações Regionais com suas 279 (duzentos e setenta e nove) Coordenações Técnicas Locais - CTL jurisdicionadas, bem como as Frentes de Proteção Etnoambientais e Museu do Índio",Evento de Suspensão Publicado,84000,Ministério dos Povos Indígenas,30202,Fundação Nacional do Índio,MT,CUIABA,2024-01-05,2023-12-13,6520000.0
5103205.0,32023,194036,COORDENACAO REG. NORTE DO MATO GROSSO/MT,5,Pregão,8754000000000000,"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica para a prestação de serviços continuados com dedicação exclusiva de mão de obra para apoio administrativo por meio da função de Motoristas de veículos pesados, categoria D, cuja execução será realizada na sede da Coordenação Regional do Norte do Mato Grosso, em Colíder - MT, nas Coordenações Técnicas Locais a ela vinculadas localizadas em Guarantã do Norte e Peixoto de Azevedo.",Publicado,84000,Ministério dos Povos Indígenas,30202,Fundação Nacional do Índio,MT,COLIDER,2024-01-09,2023-12-20,405283.68
